timestamp,tweet_text,username,all_hashtags,followers_count,location 
2020-04-14 01:49:02,b'#COVID19 #coronavirus  #Haircut  Thankfully we kept our flowbee!! https://t.co/bg9lkbLwqG',b'o_carlovan',"['COVID19', 'coronavirus', 'Haircut']",1,b'Everywhere '
2020-04-14 01:49:01,"b""@japantrivedi @Pharmdca Athersys has a partner in Japan, Healios, w/ 2 Phase 3 trials there for ARDS &amp; Ischemic #Stroke w/ #Multistem, #Athersys's treatment. $ATHX has a  P3 trial for Ischemic Stroke in USA &amp; UK, &amp; now Phase 2/3 trial for #COVID19 #Coronavirus #ARDS starting most likely funded by @BARDA""",b'fenwaysteve',"['Stroke', 'Multistem', 'Athersys', 'COVID19', 'Coronavirus', 'ARDS']",1065,"b'Washington, DC'"
2020-04-14 01:48:57,"b'Please read my campaign, click link above to donate @LeeAnneLocken @ParisHilton @justdemi @TheRue @KristenBell @RobertDowneyJr @ChloeGMoretz #TwitterPhilanthropy #BreakingNews #COVID19 #coronavirus #PresidentialAddress #QuarantineABookTitle #QuarantineATVShow #YEG #RobinHood'",b'ColbyOliver',"['TwitterPhilanthropy', 'BreakingNews', 'COVID19', 'coronavirus', 'PresidentialAddress', 'QuarantineABookTitle', 'QuarantineATVShow', 'YEG', 'RobinHood']",174,b'Edmonton/Vancouver'
2020-04-14 01:48:56,"b'To much of our surprise, 4 year old son drew the following:  #COVID19 #coronavirus :-( https://t.co/SGGGinYkjZ'",b'OppressionOrg',"['COVID19', 'coronavirus']",790,b''
2020-04-14 01:48:53,"b'I respect the fact, rather than propaganda. Even though ppl do not want to accept the truth.   #COVID19  #coronavirus  #ChinaVirus  #ChinaLiedPeopleDied https://t.co/cLK8HKj7Ph'",b'ReslaEarth',"['COVID19', 'coronavirus', 'ChinaVirus', 'ChinaLiedPeopleDied']",15,b''
2020-04-14 01:48:51,b'#CoronaVirus #COVID19 #RapidTesting by Spartan!! https://t.co/HuPJl9JsuT',b'Weed_Investor',"['CoronaVirus', 'COVID19', 'RapidTesting']",2431,"b'Ottawa, Ontario'"
2020-04-14 01:48:49,b'#COVID19 updates in Nigeria   #updates #covid_19 #coronavirus #corona https://t.co/urZ7RcCk0u',b'segunmayor',"['COVID19', 'updates', 'covid_19', 'coronavirus', 'corona']",179,b'Lagos'
2020-04-14 01:48:46,b'Track COVID-19 with phone app https://t.co/sy6IiDqpJ7 #coronavirus #covid19 #nCOV2019 #chinaflu #SARSCoV2',b'GranniesRX',"['coronavirus', 'covid19', 'nCOV2019', 'chinaflu', 'SARSCoV2']",172,"b'Anywhere, USA'"
2020-04-14 01:48:46,"b'#Trump says he faces ""biggest decision"" \xe2\x80\x94 but the ones he\'s already made have killed thousands  #USA #COVID19 #coronavirus  Trump chose to do nothing for weeks \xe2\x80\x94 now we\'re in a crisis with thousands of deaths and no end in sight https://t.co/PcUjFSe4lS'",b'DennisKoch10',"['Trump', 'USA', 'COVID19', 'coronavirus']",7667,b'Edmonton Alberta'
2020-04-14 01:48:36,b'*Dramatic music in the background * #StayHome #coronavirus #COVID19 #Trauma #CoronavirusNewYork https://t.co/XZD5jJHVRS',b'elm0jame',"['StayHome', 'coronavirus', 'COVID19', 'Trauma', 'CoronavirusNewYork']",4,"b'New York, NY'"
2020-04-14 01:48:34,b'Spotted in Fairlight \xf0\x9f\x8c\x88 #exercise #coronaexercise #covid19 #COVID19 #coronavirus #mornings #morninglight https://t.co/pokm5VHzxv',b'mawter',"['exercise', 'coronaexercise', 'covid19', 'COVID19', 'coronavirus', 'mornings', 'morninglight']",1006,b'Sydney'
2020-04-14 01:48:33,"b'The death rate in Italy, Spain and France - three of the countries worst-affected by the coronavirus - appears to be slowing.  #coronavirus #CoronaOutbreak #Wuhan #China #COVID19 #India #COVID #CoronaVirusUpdate #ChineseVirus #WuhanVirus #US #Italy #Spain #Germany #France'",b'yogendrapal72',"['coronavirus', 'CoronaOutbreak', 'Wuhan', 'China', 'COVID19', 'India', 'COVID', 'CoronaVirusUpdate', 'ChineseVirus', 'WuhanVirus', 'US', 'Italy', 'Spain', 'Germany', 'France']",10288,b''
2020-04-14 01:48:30,"b'Novel #coronavirus attacks and destroys T cells, just like #HIV #covid19 #LGBTQ  https://t.co/lOoK1XVLII'",b'RhiFionn',"['coronavirus', 'HIV', 'covid19', 'LGBTQ']",6335,"b'Charlotte, NC'"
2020-04-14 01:48:22,b'#Covid-19 #Update #SriLanka \xf0\x9f\x87\xb1\xf0\x9f\x87\xb0 Another Covid-19 positive case reported. \xf0\x9f\x9f\xa1#Total #Cases:218(1\xe2\xac\x86\xef\xb8\x8f) \xf0\x9f\x9f\xa2#Recovered:56 \xf0\x9f\x94\xb4#Deaths:7  #Lankan #lanka #lka #corona #coronavirus #COVID19 #COVID19SL @coronavirus_ww @CoronaNumbers @CoronaWiki #StayHome #StaySafe',b'Naveeth14',"['Covid', 'Update', 'SriLanka', 'Total', 'Cases', 'Recovered', 'Deaths', 'Lankan', 'lanka', 'lka', 'corona', 'coronavirus', 'COVID19', 'COVID19SL', 'StayHome', 'StaySafe']",298,b'Sri Lanka'
2020-04-14 01:48:17,b'$OPK here is a brief profile of a coronavirus stock  $NNVC $CVM $IBIO $AMRN $AVXL $NWBO $INO  #biotech #news #stocks #pennystocks #covid19 #coronavirus #trading https://t.co/QYIB9Pt4US',b'InsidrFinancial',"['biotech', 'news', 'stocks', 'pennystocks', 'covid19', 'coronavirus', 'trading']",3563,"b'Boston, MA'"
2020-04-14 01:48:00,b'#Repost @WEFBookClub \xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb \xe2\x80\x98Take time to empathize.\xe2\x80\x99 Read more by tapping the link in our bio #COVID19 #coronavirus #education #work #lifestyle https://t.co/4GCz4Hq80x',b'SharonsRose13',"['Repost', 'COVID19', 'coronavirus', 'education', 'work', 'lifestyle']",1578,"b'Los Angeles, CA'"
2020-04-14 01:47:56,"b""@nprpolitics #COVID19  #coronavirus  All 'experts' know that the 'data' shows that extended confinement, massive unemployment, high stress, and a recession ALL KILL PEOPLE.  Let's not pretend keeping America closed is safe.  It's not. It's dangerous. Very dangerous.  #OpenAmerica""",b'GilbertCTweets',"['COVID19', 'coronavirus', 'OpenAmerica']",180,b'United States'
2020-04-14 01:47:55,b'be able to be \xe2\x80\x9cnormal\xe2\x80\x9d and affectionate again. I wish we could embrace and share our experiences instead of just talking on the phone which seems so impersonal. It\xe2\x80\x99s frustrating cause none of this had to be this way. #COVID2019 #COVID19 #coronavirus #Frontliners',b'TVWithCoco',"['COVID2019', 'COVID19', 'coronavirus', 'Frontliners']",96,b'United States'
2020-04-14 01:47:46,b'Y\xe2\x80\x99all\xe2\x80\x99s stimulus check should be coming in a couple days. It\xe2\x80\x99s pending right now in your bank account #StimulusChecks #COVID19 #stimulus #coronavirus',b'B_iBeast',"['StimulusChecks', 'COVID19', 'stimulus', 'coronavirus']",199,b''
2020-04-14 01:47:46,"b'Here in #NC as well, a nursing home in @BurkeCountyNC delayed travel ban and now over 60% cases in that county are from there. @NC_Governor what can we do about this? #COVID19 #coronavirus #NorthCarolina #nursinghome https://t.co/YFaoeWUUMc'",b'JenniferAtala',"['NC', 'COVID19', 'coronavirus', 'NorthCarolina', 'nursinghome']",702,"b'Durham, NC'"
2020-04-14 01:47:42,"b'If you have time for a #TrumpMeltdown or #PressBriefing, you have serious time management and priority management issues. There are better solutions in this ineptly managed #Coronavirus pandemic/crisis!  \xf0\x9f\x94\xb4https://t.co/HTBeXCEOoY #Leadership #COVID19 #Politics https://t.co/Lc6OPbOkvg'",b'B2Spirit_TT',"['TrumpMeltdown', 'PressBriefing', 'Coronavirus', 'Leadership', 'COVID19', 'Politics']",7035,b'USA'
2020-04-14 01:47:39,b'WTF is really going on? #CoronaVirus #COVID19',b'4million4peace',"['CoronaVirus', 'COVID19']",2028,b''
2020-04-14 01:47:35,b'I just sat in silence for 8 seconds trying to remember where I last saw my keys and wallet #coronavirus #COVID19 #QuarantineLife',b'ronh3',"['coronavirus', 'COVID19', 'QuarantineLife']",76,b''
2020-04-14 01:47:33,b'China has reported the highest number of new coronavirus cases (108) in nearly six weeks.  #coronavirus #coronarvirues #CoronaOutbreak #Wuhan #China #COVID19 #India #COVID #coronavirusindia #CoronaVirusUpdate #ChineseVirus #WuhanVirus',b'yogendrapal72',"['coronavirus', 'coronarvirues', 'CoronaOutbreak', 'Wuhan', 'China', 'COVID19', 'India', 'COVID', 'coronavirusindia', 'CoronaVirusUpdate', 'ChineseVirus', 'WuhanVirus']",10288,b''
2020-04-14 01:47:31,b'#YEG: \xe2\x80\x9cWe are hopeful that AHS will start to supply us in the next few days as our current supply will be exhausted.\xe2\x80\x9d  #abpoli #ableg #COVID19 #coronavirus #cdnpoli https://t.co/VgFKMBKvQf',b'DennisKoch10',"['YEG', 'abpoli', 'ableg', 'COVID19', 'coronavirus', 'cdnpoli']",7667,b'Edmonton Alberta'
2020-04-14 01:47:31,b'Watch Cricket\xf0\x9f\x8f\x8fhighlights this lockdown #Cricket #lockdown #IndiaFightsCorona #IPL2020 #coronavirus #COVID19  IND-W vs SA-W 1st ODI Match Highlights https://t.co/Nc4txq5iok IND-W vs SA-W 2nd ODI Match Highlights https://t.co/3QP2VQNxTu',b'ClubSmriti',"['Cricket', 'lockdown', 'IndiaFightsCorona', 'IPL2020', 'coronavirus', 'COVID19']",5,b''
2020-04-14 01:47:26,"b'The number of #coronavirus cases in North Central Washington continues to rise, including new cases throughout the #Chelan Valley via @wenatcheeworld #CoronavirusPandemic #StayHomeSaveLives #COVID19  https://t.co/LNYy9xBZSo https://t.co/8xcD1bG9RJ'",b'thausman',"['coronavirus', 'Chelan', 'CoronavirusPandemic', 'StayHomeSaveLives', 'COVID19']",1872,"b'Chelan, WA'"
2020-04-14 01:47:22,"b'Thanks for the latest #Coronavirus #COVID19 update in Coogee electorate @MarjorieSONeill. People w/ symptoms living in cluster areas eg #Bondi #BondiJunction are heavily encouraged to get tested at pop-up venues, both in Bondi, run by St Vincents Hospital &amp; @WaverleyCouncil https://t.co/YTxqYFWSDi'",b'kateamarshall',"['Coronavirus', 'COVID19', 'Bondi', 'BondiJunction']",1638,b'Australia #bushfires'
2020-04-14 01:47:15,"b""#COVID19  #coronavirus  All 'experts' know that the 'data' shows that extended confinement, massive unemployment, high stress, and a recession ALL KILL PEOPLE.  Let's not pretend keeping America closed is safe.  It's not. It's dangerous. Very dangerous. https://t.co/2ygRKMs1Fk""",b'GilbertCTweets',"['COVID19', 'coronavirus']",180,b'United States'
2020-04-14 01:47:15,b'Today was by far the worst #covidpresser! @realDonaldTrump #COVID19 #coronavirus  #CoronaVirusUpdate #TrumpPressConf #TrumpPressConference',b'victoriavartan',"['covidpresser', 'COVID19', 'coronavirus', 'CoronaVirusUpdate', 'TrumpPressConf', 'TrumpPressConference']",1014,b'nyc'
2020-04-14 01:47:14,"b'#COVID19 #Covid2019TR #coronavirus Without meaning to, a party of 36 could bring harm to the frail and unguarded. We have to be kind in how we relax social distances post-flattened. It was never just to protect you from others, but always to protect others from you. https://t.co/kns3GBjrpa'",b'EC_GO',"['COVID19', 'Covid2019TR', 'coronavirus']",10,b'Pacific Northwest on the ocean'
2020-04-14 01:47:13,b'Every passing day is a warning that if we do not take the precautionary measures we might be the next target of #COVID19  #Pakistan #CoronaVirus #Balochistan https://t.co/eX0IpVaUzY',b'wangorg',"['COVID19', 'Pakistan', 'CoronaVirus', 'Balochistan']",1048,b'Lasbela Balochistan'
2020-04-14 01:47:12,b'.@EPAAWheeler  Public health experts will STILL be dealing with a literal pandemic on May 18th. They don\xe2\x80\x99t have time to put that on hold to comment on your attempt to gut science and put our health and environment in greater danger. #coronavirus #COVID19',b'rbarn44',"['coronavirus', 'COVID19']",0,b''
2020-04-14 01:47:11,"b'Hi President Trump, I\xe2\x80\x99m giving you this money to free the world.  Love, Keira Rothschild   #presidenttrump #covid19 #coronavirus #thegoodrothschilds #freetheworld #quarantinedkids #coronakids #kidsaregoingcrazy #POTUS @realDonaldTrump https://t.co/oUEofSocA1'",b'ElyssaRothschi1',"['presidenttrump', 'covid19', 'coronavirus', 'thegoodrothschilds', 'freetheworld', 'quarantinedkids', 'coronakids', 'kidsaregoingcrazy', 'POTUS']",0,b''
2020-04-14 01:47:08,"b'Save Cambodia from #COVID19! \xf0\x9f\x92\xaa  Even it is not easy to stay away from our beloved friends and family, it is necessary to protect them and yourself from #Coronavirus. Make this time of #SocialDistance!   More information: https://t.co/BzXr52KM6f   Icon by https://t.co/QYwGxr6g0Z https://t.co/vyiBitjypc'",b'SCWCambodia',"['COVID19', 'Coronavirus', 'SocialDistance']",366,b'Phnom Penh'
2020-04-14 01:47:03,"b'South Korea continues to report low daily #coronavirus cases. KCDC reports 27 new cases, 12 of which were imported #COVID19'",b'PHancocksCNN',"['coronavirus', 'COVID19']",23709,b'Seoul'
2020-04-14 01:47:02,b'.@hrw @comgenpnc @Presidence_RDC Abuse in the name of #coronavirus there is no explanation for this kind of abuse by members of the Congolese police.  #COVID19 #COVID2019 https://t.co/rqOcBhK3DO',b'Mr_AlVil',"['coronavirus', 'COVID19', 'COVID2019']",436,"b'New York, USA'"
2020-04-14 01:47:02,b'#Repost @WEFBookClub \xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb CO2 emissions could fall by 5% in 2020. #COVID19 #coronavirus #environment #climatechange #nature https://t.co/18QfKkzVGe',b'SharonsRose13',"['Repost', 'COVID19', 'coronavirus', 'environment', 'climatechange', 'nature']",1578,"b'Los Angeles, CA'"
2020-04-14 01:47:00,b'How to Make a #FaceMask for Yourself or to Donate https://t.co/a9bD3VkiNF #FaceMasks4all #COVID19 #coronavirus #Video',b'OrgThis',"['FaceMask', 'FaceMasks4all', 'COVID19', 'coronavirus', 'Video']",10759,"b'Texas, USA'"
2020-04-14 01:46:59,b'Who Is Immune to the #Coronavirus?  Immunity after any infection can range from lifelong &amp; complete to nearly nonexistent. So far only the 1st glimmers of data are available about immunity to #SARSCoV2. But important decisions are being made.  https://t.co/Jy9ajT3qCE #COVID19',b'MicrobesInfect',"['Coronavirus', 'SARSCoV2', 'COVID19']",68219,"b'Paris, France'"
2020-04-14 01:46:49,b'Day 28 #bayarealockdown: - #SocialDistancing \xf0\x9f\xa6\xa0 - Reframing #Election2020 for myself \xf0\x9f\x92\x99 #BlueWave - Great chat w/my professor \xf0\x9f\x8d\x8e - EdD reading \xf0\x9f\xa7\xa0\xf0\x9f\x8c\x80 - Happy Hour w/a colleague \xf0\x9f\x8d\xbb - My day off \xf0\x9f\x95\x8a\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x92\x95  #ShelterAtHome #COVID19 #Coronavirus #californialockdown #StayHome #AloneTogether https://t.co/rIgtiMmgf2',b'JuliaLyuMears',"['bayarealockdown', 'SocialDistancing', 'Election2020', 'BlueWave', 'ShelterAtHome', 'COVID19', 'Coronavirus', 'californialockdown', 'StayHome', 'AloneTogether']",141,"b'Berkeley, CA'"
2020-04-14 01:46:45,"b'Look at my amazing school! \xf0\x9f\x99\x8c\xf0\x9f\x98\x81 Thanks to the hard work of 44 teachers, 2 administrators and one amazing teacher, editor, and creator...@AppsAdams! Made possible by @WeVideo, @Screencastify, @Schoogy. #TeachFromHome #distancelearning #COVID19 #coronavirus #BetterTogether https://t.co/Beat3S9cc4'",b'hmkelly211',"['TeachFromHome', 'distancelearning', 'COVID19', 'coronavirus', 'BetterTogether']",82,"b'Pennsylvania, USA'"
2020-04-14 01:46:41,"b'The total number of confirmed #COVID19 cases has reached two million and the global death toll has reached 120,000, according to John Hopkins University. #coronavirus #eccunion'",b'stephkchoi',"['COVID19', 'coronavirus', 'eccunion']",28,"b'Gardena, CA'"
2020-04-14 01:46:40,"b""Austin has a population of 2 million and less than 1000 cases at the time I'm writing. https://t.co/6H3GpMSe3K  I do not believe this is neccessary. #covid19 #coronavirus #atx https://t.co/nueAKpOU77""",b'bdmarotta',"['covid19', 'coronavirus', 'atx']",1499,"b'Austin, TX'"
2020-04-14 01:46:37,"b""2 months later, @ryanWGLT's timeline shows how quickly life changed in #BloNo, even before the #coronavirus arrived here. https://t.co/T0WUt7JZ7l #covid19""",b'WGLTNews',"['BloNo', 'coronavirus', 'covid19']",4662,"b'Normal, IL'"
2020-04-14 01:46:34,"b'@RubenGallego @realDonaldTrump He will say he has the power to tell States what to do, but since the Governors are doing what he wants, he won\xe2\x80\x99t have to exercise his authority.  He\xe2\x80\x99s looking for a way to take credit as a leader, without doing anything!  #COVID19 #coronavirus #TrumpVirus #TrumpPressConference'",b'e92sam',"['COVID19', 'coronavirus', 'TrumpVirus', 'TrumpPressConference']",144,b'Southern CA'
2020-04-14 01:46:33,b'Who heard Trump say.. BOOM!! #WWG1WGA #WWG1WGAWORLDWIDE #COVID19 #coronavirus #QAnon2020 #QArmy',b'covfefemyrights',"['WWG1WGA', 'WWG1WGAWORLDWIDE', 'COVID19', 'coronavirus', 'QAnon2020', 'QArmy']",14,b''
2020-04-14 01:46:31,b'Staying at home is staying protected   FIGHT against #COVID19 #coronavirus https://t.co/8z7BATVj8m',b'pattysayid',"['COVID19', 'coronavirus']",85,"b'Kuala Lumpur, Malaysia'"
2020-04-14 01:46:28,b'We will all be free soon!  #QuarantineLife #Quarantine #lockdown #coronavirus #COVID19 https://t.co/LV6e2FgrMy',b'IStanMyselfOnly',"['QuarantineLife', 'Quarantine', 'lockdown', 'coronavirus', 'COVID19']",33,b'Channel Orange'
2020-04-14 01:46:22,"b'@JoshuaBellMusic Bravo! Thanks!\xf0\x9f\x91\x8f\xf0\x9f\x8e\xbb\xf0\x9f\x92\x90\xe2\x9d\xa4\xef\xb8\x8f &amp; Miss #NewYork #NYC #USA Lincoln Center, @LincolnCenter \xf0\x9f\x8d\x8e\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #LincolnCenterAtHome #PlayOn \xe2\x80\x9cHere Comes The Sun\xe2\x80\x9d for \xe2\x80\x9cAll across #America USSR\xe2\x80\x9d @thebeatles &amp; World: #StaySafe #COVID19 #Covid19VirtualConcert \xf0\x9f\x98\xb7#coronavirus #StayAtHome https://t.co/Px2Ohs2a8y'",b'LotusB10',"['NewYork', 'NYC', 'USA', 'LincolnCenterAtHome', 'PlayOn', 'America', 'StaySafe', 'COVID19', 'Covid19VirtualConcert', 'coronavirus', 'StayAtHome']",3074,b'Gaia'
2020-04-14 01:46:14,b'#COVID19 destroys immune system like #HIV does. #SARS_COV_2 #coronavirus  https://t.co/gM4j24v50X',b's254901282002',"['COVID19', 'HIV', 'SARS_COV_2', 'coronavirus']",5,"b'San Francisco, CA'"
2020-04-14 01:46:11,b'Hmmmmmmm. Is it too ostentatious? Too fake so to speak? #COVID19 #coronavirus   https://t.co/mPl4gGqwCZ',b'GroyperJe',"['COVID19', 'coronavirus']",281,"b'Chicago, IL'"
2020-04-14 01:46:06,"b'WHEN THE CHOICE IN NOVEMBER IS BETWEEN LIFE AND DEATH, THAT\xe2\x80\x99S NOT ASKING YOU TO CHOOSE THE LESSER OF TWO EVILS.  #JoeBiden #JoeBidenForPresident2020 #TrumpMeltdown #DictatorTrump #TrumpPressConference #COVID #COVID19 #COVID2019 #coronavirus #CoronavirusPandemic #Presidementia'",b'StvenGoldstein',"['JoeBiden', 'JoeBidenForPresident2020', 'TrumpMeltdown', 'DictatorTrump', 'TrumpPressConference', 'COVID', 'COVID19', 'COVID2019', 'coronavirus', 'CoronavirusPandemic', 'Presidementia']",2378,"b'New Jersey, USA'"
2020-04-14 01:45:55,"b""Don't let this pandemic undermine our rights and freedoms!  DO NOT LET YOURSELF GET MICROCHIPPED!!! #Covid19 #Coronavirus #ID2020 https://t.co/ZnbEaxpjip""",b'AnonsForGaza',"['Covid19', 'Coronavirus', 'ID2020']",14,b'Occupied Palestine'
2020-04-14 01:45:48,b'Concise and thoughtful overview of lung ultrasound in #COVID19 patients by @arntfield.  #POCUS #coronavirus #criticalcare #ultrasound #lungultrasound @SonoSite https://t.co/9ya3whxoqd',b'KenParhar',"['COVID19', 'POCUS', 'coronavirus', 'criticalcare', 'ultrasound', 'lungultrasound']",230,"b'Calgary, Alberta'"
2020-04-14 01:45:46,"b""As close as America gets to a national #coronavirus #COVID19 plan. No thanks to Trump.   Gov. Cuomo: 'This is no time to play politics' https://t.co/mSPkpJpHse via @msnbc""",b'Desertrose1pt0',"['coronavirus', 'COVID19']",816,b''
2020-04-14 01:45:34,b'Advocates have been warning about such a \xe2\x80\x9cpreventable\xe2\x80\x9d #COVID19 spike among unhoused people for weeks.  #USA #coronavirus #SanFrancisco https://t.co/3b9Peu5CEM',b'DennisKoch10',"['COVID19', 'USA', 'coronavirus', 'SanFrancisco']",7667,b'Edmonton Alberta'
2020-04-14 01:45:31,b'Governors on East and West coasts form regional blocs to work together on #COVID19 issues \xe2\x80\x94 because the US DOESN\xe2\x80\x99T HAVE A FEDERAL GOV\xe2\x80\x99T ANYMORE. \xf0\x9f\x98\x96\xf0\x9f\x98\x96\xf0\x9f\x98\x96 #TrumpIsACompleteFailure #TrumpOwnsThisCrisis #coronavirus #CoronavirusNewYork  https://t.co/LZgyR42jRj',b'bangkokdave',"['COVID19', 'TrumpIsACompleteFailure', 'TrumpOwnsThisCrisis', 'coronavirus', 'CoronavirusNewYork']",1587,"b'New York, NY'"
2020-04-14 01:45:25,"b""A total moron.  Someone ought to explain him the states' rights part of the U.S. constitution with pictures.  #COVID19 #Coronavirus #StatesRights  #MoronaVirus45 https://t.co/7KT0eEjqes""",b'VIZKAINO',"['COVID19', 'Coronavirus', 'StatesRights', 'MoronaVirus45']",357,"b'Gotham, England'"
2020-04-14 01:45:24,"b'""Leading with compassion means having the courage to quickly and succinctly communicate good and bad news, and the latter must happen with just the right amount of optimism."" Read more by @morag_lucey: https://t.co/I1hKou4X9J #CompassionateLeadership #coronavirus #covid19'",b'BeingCompassion',"['CompassionateLeadership', 'coronavirus', 'covid19']",360,"b'Montauk, NY'"
2020-04-14 01:45:23,"b""@DavidJollyFL ICYMI.. @realDonaldTrump was BEGGING Wisconsin voters to re-elect Daniel Kelly to Wisconsin Supreme Court...they instead voted for Jill Karofsky! I do believe that's why the Republicans DEMANDED that Wisconsinites expose themselves &amp; their family to #COVID19 #coronavirus! They...""",b'MyKidsHavePaws',"['COVID19', 'coronavirus']",2521,b'Florida'
2020-04-14 01:45:07,"b'Coronavirus: Brazil likely to have 12 times more cases than reported, study finds  https://t.co/dAZsNIa0rv  #COVID2019 #COVID19 #coronavirus #CoronavirusPandemic  #covid19brasil #covid19brazil #coronavirusbrasil #coronavirusbrazil'",b'BillEllson',"['COVID2019', 'COVID19', 'coronavirus', 'CoronavirusPandemic', 'covid19brasil', 'covid19brazil', 'coronavirusbrasil', 'coronavirusbrazil']",1707,b'Deptford'
2020-04-14 01:45:03,"b'How to get to medical appointments safely, via @KCPubHealth Insider: https://t.co/fGaLYWnPnD #COVID19 #coronavirus https://t.co/fk7F17rEdb'",b'VirginiaMason',"['COVID19', 'coronavirus']",9641,"b'Seattle, WA'"
2020-04-14 01:45:01,b'#Utilities: What have you been doing for #customers and others during the pandemic? Add your #goodwill efforts to their public spreadsheet: https://t.co/GvA4T8WMcc via @e_source #esource #coronavirus #covid19',b'Nexant_Utility',"['Utilities', 'customers', 'goodwill', 'esource', 'coronavirus', 'covid19']",462,"b'San Francisco, CA'"
2020-04-14 01:45:00,b'Indian Railways delivers camel milk 820 Km away for a 3-year-old kid..... #IndianRailways #Mumbai #Rajasthan #Maharashtra #Sadri #Camel #Lockdown #Coronavirus #CoronavirusPandemic #COVID #COVID2019 #COVID19 #COVID\xe3\x83\xbc19 #Covid_19 https://t.co/bIadvFhf8i',b'TPE_connect',"['IndianRailways', 'Mumbai', 'Rajasthan', 'Maharashtra', 'Sadri', 'Camel', 'Lockdown', 'Coronavirus', 'CoronavirusPandemic', 'COVID', 'COVID2019', 'COVID19', 'COVIDー19', 'Covid_19']",769,b'online'
2020-04-14 01:45:00,b'Global demand for passenger flights in February decreased the most since the 9/11 attacks. @IATA sees half of its member airlines going bankrupt without government aid. (Quick Take) #CoronaVirus #COVID\xe3\x83\xbc19 #COVID19 #CoronaVirusOutbreak #CoronaVirusPandemic https://t.co/HKXmSNigKk',b'jamesvgingerich',"['CoronaVirus', 'COVIDー19', 'COVID19', 'CoronaVirusOutbreak', 'CoronaVirusPandemic']",40281,"b'Waterloo, Ontario Canada'"
2020-04-14 01:44:31,"b""What do y'all think? I love the idea and I will put it in practice this quarantine.   #CuttingEdgePower #WindTurbine #DIY #Wind #WindProject #Renewable #RenewablePower #Renewables #MadeInUSA #PuertoRico #Quarantine #Covid19 #CoronaVirus #Prohjecty #WindGenerator #WindPower https://t.co/CNEpPfVAaU""",b'CuttingEdgePwr',"['CuttingEdgePower', 'WindTurbine', 'DIY', 'Wind', 'WindProject', 'Renewable', 'RenewablePower', 'Renewables', 'MadeInUSA', 'PuertoRico', 'Quarantine', 'Covid19', 'CoronaVirus', 'Prohjecty', 'WindGenerator', 'WindPower']",1068,"b'Dallas, TX'"
2020-04-14 01:44:22,b'Taking time to relax and recharge during qurantine... writing is tiring work! https://t.co/Eo8NlHRhTJ  #COVID19 #restless #coronavirus #WritingCommunity #writing #MondayMotivation #mondaythoughts https://t.co/eyHuU0afoF',b'SethBush12',"['COVID19', 'restless', 'coronavirus', 'WritingCommunity', 'writing', 'MondayMotivation', 'mondaythoughts']",50,b''
2020-04-14 01:44:17,b'#SouthKorea: At least 116 people initially cleared of the new #coronavirus have tested positive again | @DailyMailUK @Reuters | #CoronaVirusUpdates #COVID19  https://t.co/MYP4Aa4jJ8',b't__m_a_y',"['SouthKorea', 'coronavirus', 'CoronaVirusUpdates', 'COVID19']",1147,"b'Oakland, CA'"
2020-04-14 01:44:08,b'@Time4U2Know @VincentCrypt46 https://t.co/5yMbJdgV4M #COVID19 #coronavirus #asteroid #PlanetX #StayHomeSaveLives #FlatentheCurve  #GoodVibes Please God let us flaten the curve.',b'Cordlessssss',"['COVID19', 'coronavirus', 'asteroid', 'PlanetX', 'StayHomeSaveLives', 'FlatentheCurve', 'GoodVibes']",933,b'IGNORANCE IS A CHOICE'
2020-04-14 01:43:59,"b""@LeagueFreak @BradWalterSport @Sussexmerlins Great job done by ScoMo and the State Premiers. No one can seriously argue with that now. Actions speak louder than words - that's for sure. #auspol #vicpol #COVID19 #Coronavirus https://t.co/oFSac3bPdW""",b'jkmccrann',"['auspol', 'vicpol', 'COVID19', 'Coronavirus']",792,b'Abu Dhabi'
2020-04-14 01:43:56,b'Coronavirus IV: Last Week Tonight with John Oliver (HBO) https://t.co/1SF2Dtn2hf #coronavirus #covid19',b'NihilusOutis',"['coronavirus', 'covid19']",99,b'Puerto Rico'
2020-04-14 01:43:54,b'flowers and social distancing not so bad  #haiku #senryu #coronavirus #covid19 #social_distance #flowers',b'jamesro05404492',"['haiku', 'senryu', 'coronavirus', 'covid19', 'social_distance', 'flowers']",51,b''
2020-04-14 01:43:54,b'Those Poor Children at the border- America is a monster to them. And I can\xe2\x80\x99t argue against that notion. #COVID19 #coronavirus #Covid_19 #COVID2019 #CoronaVirusUpdate',b'noMo48296054',"['COVID19', 'coronavirus', 'Covid_19', 'COVID2019', 'CoronaVirusUpdate']",4,b''
2020-04-14 01:43:50,"b'I must admit, when COVID-19 first made the news, I assumed it was over hyped and \xe2\x80\x9cjust another flu.\xe2\x80\x9d I was wrong.   Source: https://t.co/cWMugFSax2  #covid19 #coronavirus #stolefromafriend'",b'dredzs',"['covid19', 'coronavirus', 'stolefromafriend']",257,"b'Missoula, MT'"
